songID,genre,overlap0,overlap1,overlap1Early,overlap1Late,overlap2,overlap2Early,overlap2Late,overlap3,overlap3Early,overlap3Late,overlap4,overlap4Early,overlap4Late,overlap5,overlap5Early,overlap5Late,overlap6,overlap6Early,overlap6Late
256,country,0.850590260061814,0.11561740120131742,0.0025400716779059532,0.3604020363071424,0.024745085047812594,0.007020110864918148,0.2789810710711682,0.006647401324069099,0.005407441953401237,0.3740718011091673,0.011614054935298726,0.0012092706442714911,0.06880573025142256,0.005313661158912682,0.0027180310133695065,0.0686883331993129,0.0070584474845929125,0.006591750490006893,0.06016378081504379
257,country,0.2797912916836076,0.0378268882343784,0.007759348384224839,0.057904193882743225,0.03858143442318908,0.003136325654179451,0.04952475913446075,0.029964634184853546,0.01684318586991671,0.06525749528067082,0.004181753015212381,0.0040243722722944275,0.004841755148761414,0.015467278223671974,0.0016490129060643198,0.022049681964027644,0.010536766596596962,0.00394101530166756,0.013544417820947478
258,country,0.42602370222591973,0.08917784230894717,0.04336003349539017,0.02885445405045759,0.1641656903215153,0.03457199151227905,0.024569871436521906,0.10356726584563257,0.011105991402303604,0.009333079608517602,0.11198996347677365,0.0066081400715277926,0.009521750233448091,0.030998826167360573,0.0023405331207668823,0.004659127226166608,0.06875640652250645,0.00588842297545885,0.0029814915978541457
259,country,1.8048482855063535,0.4405058002326576,0.08383980821207597,0.4036503836607886,0.9753803542498005,0.011128214840332492,0.5901092550684734,0.19464029763046198,0.005115121971635999,0.09770408176906539,0.31377574078215725,0.010420142003684792,0.15838771562901793,0.09615323384904981,0.006224877417248336,0.046348938294917263,0.10306367077273254,0.006156888399768345,0.05169317707779385
260,country,0.8347596018146122,0.3957846705729808,0.037418070093178955,0.2849036571192802,0.3255438932731762,0.0639968574161139,0.10561131337355766,0.14457288256897932,0.025710756712650443,0.060603327007129726,0.10327050960917646,0.021915296269677767,0.0292650679621145,0.05481068334450962,0.009643302334774735,0.014720018136760916,0.030882574715939234,0.012357123983238828,0.009978525990950724
261,country,0.6843964478443434,0.22752537650066007,0.06347495219491933,0.10416771751473822,0.2683630767563046,0.0430140712560428,0.08228750792424881,0.29210127589365825,0.06594362064048602,0.05818596165960377,0.08103262246105142,0.027161786141807476,0.028003464658696714,0.10751360029807822,0.021202076021360466,0.026655744667899498,0.12247628832681685,0.015565723517308033,0.029145034051386097
262,country,0.7510057263487769,0.19062325319081092,0.024184226299123143,0.12266439323400578,0.18401849242880672,0.04063077974145006,0.11573924874443506,0.08200542878078854,0.012214295965715029,0.02837105659532229,0.20817090605184183,0.00790715297258786,0.07176028512188783,0.057097567595343866,0.004053092636718821,0.016630950712552876,0.07307613778791362,0.004740430893922835,0.019330135205349954
263,country,1.2299638473692853,0.07079098215830956,0.00222956632653915,0.2806014808332919,0.034838202219312275,0.008311644935075056,0.8868637490730027,0.003690583913229689,0.014521000958087605,0.13386959014745686,0.010440561753183045,0.007493346151308898,0.21431312415864173,0.007302250832576237,0.0015268036812431359,0.05763597555368738,0.0049931015190295275,0.0046257986468807525,0.04037015055217777
264,country,2.257699910969108,0.7412730362770743,0.4267530444702551,0.4875866423842321,1.4515132498700405,0.08446888374049948,0.9752106988537992,0.36083510651572687,0.01423620978115988,0.25617762941273614,0.6434743507839753,0.014904085519984935,0.35634353379151185,0.19483494154741143,0.005464913933716298,0.10894056620103122,0.314424897752498,0.006968716626604273,0.15011154272453273
265,country,0.17737096364370378,0.024350863146221476,0.005338628742894539,0.01641528511766302,0.09782007674028372,0.027779479614965075,0.017884296074213567,0.023403004552857546,0.0017956408337871036,0.0029993694049079652,0.0610111633495892,0.004225707781132327,0.004916234842853304,0.015318121137137316,0.003815011066684408,0.0014499225313770654,0.03712880049684913,0.002710096182688739,0.0032198281467164446
266,country,0.36073165996293066,0.02881793814749639,0.09134399162585974,0.046645730747975615,0.01916808695167691,0.019801967295063012,0.023864136760285915,0.012184195527691094,0.024517604628967772,0.031842067836941323,0.0059162755804415745,0.004242327147119551,0.01592267419818146,0.014428675045319398,0.013059316735493947,0.007763604715214222,0.009812814175575365,0.010654884310011064,0.014073529912399437
267,country,2.4150026149623174,0.044696479946317424,0.09394346068635644,0.016968416767006354,0.14933144453293828,1.426296987499811,0.014260053326657664,0.011894778430680066,0.05669675316358553,0.003263675384718583,0.03419639396432663,0.8247827845513551,0.003106842183088461,0.002898151762013633,0.009404792475898548,0.0021523549971616696,0.01979960745436725,0.38117959668842266,0.0030035445301062986
268,country,1.2398814869498107,0.11518936861733614,0.04582534927858246,0.22557523219558334,0.26410566247918404,0.07597821010563582,0.19623446677085551,0.015090060367322718,0.07417895278880852,0.01640871160608487,0.014290545055447723,0.022618098601713637,0.0743585308567211,0.011951213990223902,0.015064083954754795,0.025769318450698995,0.022221978140151716,0.015383493683382838,0.022521941731723148
269,country,0.6085217456750515,0.04068042278534659,0.16576272366794678,0.002285324247803445,0.026216568722018864,0.09818884529509041,0.007160459475744977,0.013839168540983243,0.03835200286501141,0.008941190563035252,0.011867352277332856,0.029183214033728217,0.003759758785899356,0.004057424532764142,0.009863598405764226,0.0036108863446761156,0.001260168879902125,0.005244057063416467,0.0010735436637005998
270,country,0.3807882801221401,0.04142617091052665,0.002983611814993297,0.046927144464188886,0.02378627920149097,0.00918972869039105,0.016729259540152457,0.02591991411608967,0.005806660425149259,0.01807211821814122,0.015829051850415585,0.006378580334961062,0.014121960513796671,0.008674495998091638,0.006747351251388452,0.006147191979692807,0.003658251693306505,0.004503995436599689,0.008877564022934539
271,country,1.5229344671921596,0.01582363696841428,0.013476268152835317,0.01032468875525447,0.18950791558208574,0.3309817457229471,0.00881424918209894,0.0020089528170421393,0.003235831110427177,0.0016330588772228804,0.12514066011798725,0.22179183659285953,0.002550816274824771,0.004793832946047629,0.009595620772427302,0.003950917793905361,0.0460939899288305,0.08142456062564747,0.007316246544296788
272,country,0.24665936349476708,0.06309265314285686,0.014925802425838254,0.04821812353263886,0.06649985755757482,0.021352756654494928,0.014983115042156445,0.03262791564135481,0.002415162016442569,0.017566953291365643,0.017079587205185733,0.003666347878310424,0.01068389774610017,0.008806457684908453,0.0014711825059013598,0.006871801718276376,0.00640855854137742,0.0008490777066978378,0.0037209629232214346
273,country,0.5809933239425837,0.05163948620152997,0.05707652476388478,0.019588068584440326,0.11821694113486417,0.21087093955743452,0.01860849266412564,0.013862562021705103,0.026482772914217734,0.0047838522642797586,0.04329998901470254,0.053131093382388764,0.012642086153571439,0.011034872579500796,0.010065971761348963,0.005438969467018189,0.015802534074066947,0.010350135719103874,0.0027795031583986436
274,country,0.6227525268635216,0.2549312786890278,0.17021958378216845,0.05160779803389634,0.2511752205741061,0.047457608056226286,0.029349048357295817,0.11845292066338384,0.023803548800418434,0.032406263430609906,0.04067029678456444,0.01075457677155714,0.01823420290566151,0.023059612072815358,0.007795424853862311,0.010151550245315699,0.008562159183202819,0.005420074159564828,0.004881653864335011
275,country,0.48099367253940045,0.07989029592600495,0.057956058895659926,0.02529089927460688,0.10535272133106365,0.022476895728201232,0.036567210770576154,0.016078313273119635,0.0033511484814166964,0.0028166593467464363,0.023443272589730786,0.005713486983753499,0.020085855457666467,0.004500470631570941,0.006673342851168843,0.0037599734413558527,0.0036768642717231216,0.0024612150973338806,0.0036786429346719936
276,country,1.3818875817910954,0.06694352558592878,0.019533678961562433,0.06420490770619856,0.08299001670129923,0.004804033105582341,0.030478331008367703,0.01841664920300249,0.0067443415504107535,0.012306703444284616,0.3344571034333497,0.011979345452781785,0.11357511924004406,0.020090601411049108,0.0042212770631027755,0.005938120856533242,0.052655814086597835,0.0028770050197153996,0.013029787131077882
277,country,1.4580100740393758,0.4326515266686259,0.06532397831862638,0.25705131076849047,0.22988499858919603,0.031088693060085257,0.11737305515604582,0.29269783293378004,0.05278908717575925,0.06222062704227234,0.09249933307234819,0.019955018651310916,0.0420800294061714,0.04615593355038063,0.0072528864428477256,0.023779942617071087,0.015827694620110928,0.004778512163152991,0.009286044186484751
278,country,0.5377891032791869,0.1406982504197803,0.24298805977879304,0.0075771561436532645,0.055857241345367084,0.12036064923342026,0.010108751058989804,0.02431291843495569,0.07840141361193297,0.015583823187546902,0.011020427207886221,0.009315013030686443,0.003913436397084546,0.01014708900122644,0.01181642262251476,0.002873954233319095,0.0040139629310317615,0.0040293983662511934,0.0026425381781686793
279,country,0.2802702829049478,0.012471172410751817,0.005707954616082432,0.04327494931333222,0.01786468083482211,0.004730570437075917,0.014566599376527248,0.0021754226075622134,0.009793629122604378,0.010557248083030744,0.007526849777900043,0.004643834165928135,0.011754719859090034,0.005759262734355564,0.007291895422871283,0.013262788653723934,0.004547620503856035,0.004311004233987897,0.006946204830613761
280,country,0.7178094817349306,0.03250350339926682,0.008695556024039437,0.03997276513344971,0.07429109221903786,0.006383128911734637,0.10769465981234923,0.036533086810454626,0.035217274093350855,0.12227876386564537,0.012614609655985319,0.005808823562181548,0.036341203727166586,0.042804060668163516,0.011673071502788332,0.04199082922600384,0.026642081650796345,0.009082151552297895,0.03356871380617336
281,country,2.0286592391027463,0.05492953868755317,0.08144933688722242,0.011026137049282157,0.2749753779849356,0.8477489031252993,0.030433067088453,0.005716723353084908,0.005405819860611573,0.00427925770477694,0.1569962353331353,0.4218755786723834,0.01577882657994069,0.008988459744226466,0.013197358279367718,0.003608503378349465,0.09524289408646995,0.20037768868757777,0.01066468325814674
282,country,2.3030657367161154,0.21697032825314944,0.07584298293082248,0.16125950440428055,0.38514123455525207,0.014357146629092946,0.30276998618764167,0.06390210294697356,0.002551823886626452,0.05913824138556614,0.4619830366890886,0.00634754997574438,0.30014042964137494,0.065565013297925,0.005457705296017919,0.041619718305725,0.09785368112907944,0.0017073911715581509,0.07837591902062112
283,country,1.6443534152459738,0.04206953885425072,0.03402378589571528,0.014931598304106137,0.5427408601503332,0.10864150232725232,0.029897281145418893,0.019544417465610343,0.011160497819301387,0.021369789436594115,0.513079766366183,0.05196548416318021,0.02763495494772855,0.035520011928174576,0.01319980680492556,0.014873874284991862,0.1539471634427978,0.015048271559424217,0.009036494134984852
284,country,0.4778952315909483,0.045078684967809,0.0060382533965397415,0.08093032151900631,0.031495578859805265,0.011789139372504958,0.1569756085471859,0.004390066555029825,0.03009335850100368,0.0412440397133793,0.009185526309038825,0.015390294949645104,0.03954523043124124,0.008019128854385098,0.008193330345879908,0.01715932767024887,0.005217009278553382,0.00539608338514588,0.007420663802609686
285,country,1.7217722855726276,0.00382539022748344,0.001364595063941401,0.004182895022951473,0.35246810323710803,0.008238790762227057,0.15555952486574073,0.00834502349758737,0.00746388381431815,0.0060691041893829335,0.5007114393221171,0.008063983867041592,0.12650815570490825,0.002235398639338947,0.0029443205756421124,0.005814350644543697,0.12220972506598383,0.005615788359983778,0.027989847308824138
286,country,1.0555461192635123,0.15282659943259175,0.22270483948524772,0.037010135222375375,0.018756358391834007,0.023383628402569145,0.011517499385454056,0.056317365412183455,0.05338576668264107,0.006108988527595947,0.18367914447207465,0.14144404923431378,0.005176369857810282,0.03195482449766725,0.025661687007366967,0.007366708382053537,0.028363815980829793,0.021550802415173303,0.011932430916407685
287,country,2.1485855306953563,0.0284811731896226,0.04021096005204382,0.05500861528367335,0.778256397752461,0.08146876912777418,0.20733155987329654,0.030376541703799373,0.008734747376349515,0.008115418996486594,0.4098267075997441,0.021661626869865565,0.07549505808962582,0.02581350383621722,0.011111890892462001,0.014308443549468542,0.1761029257741496,0.022947939191110718,0.03381838809255375
288,country,0.2768792833260196,0.06461093751786294,0.006208045223273369,0.04334446964954003,0.07231052886818748,0.0028778375294805855,0.02950722514455671,0.025420069069813336,0.00307931765046043,0.005894632784624736,0.018998003409460944,0.0030170708567235044,0.00875651058143194,0.006192679972459307,0.002393376255022578,0.005079427401720963,0.003636537914321776,0.002796219548877113,0.005850871322149257
289,country,1.4621947466445337,0.18775076762701765,0.022562895920799842,0.3947363820610501,0.10346374182800643,0.01612671680347093,0.6459412947469307,0.01663123030201127,0.007571525526033029,0.17491007562638403,0.04375376799158089,0.01853303196577216,0.4595948412117028,0.009590995313282714,0.011833728697960887,0.13057004304039632,0.02204637010565435,0.02600507786675114,0.1765247104420241
290,country,0.5514609040602395,0.13637648263643942,0.01208733314335978,0.2664210946057797,0.03965016394802916,0.014498105975970801,0.23110130429163656,0.014184935336782677,0.00905938970907267,0.07672643241530935,0.014253215407870638,0.002768908193726174,0.04004765362146587,0.010476075972408936,0.003241039589562419,0.01927095896805159,0.004492238490673241,0.004255431060973604,0.011157656766476724
291,country,0.9045527575778137,0.4341626749661547,0.37343872694328306,0.03739398072648731,0.2811551540892631,0.12309697345736677,0.003753783365098165,0.23959675947390932,0.09953874296587903,0.005591559117036604,0.09353885991933314,0.03392274012838693,0.0026373435871333483,0.06099775875648212,0.020989566736125603,0.004265664585617066,0.052774803166150575,0.021289078685277123,0.008310470886494488
292,country,0.3863739621363666,0.046252210132484164,0.11078629288157871,0.00832985036618874,0.0175532631586907,0.08321886572257292,0.008837289831673992,0.0033060914125550844,0.08205068216352025,0.0036571118343714563,0.005067217589849006,0.018521040289540665,0.004043706666738808,0.006428898499486331,0.01779670499274549,0.0060697671102583305,0.006139741902608033,0.008540170771954531,0.004366271013836005
293,country,0.8714069799583725,0.04208099315701676,0.0005881653894756016,0.10001132238163526,0.07008279128090637,0.010104139294234695,0.5262533921509991,0.00458046716604383,0.0034492351758101205,0.037458966682954356,0.029310406636420788,0.005862902466681641,0.18407369336048637,0.004700372775686955,0.0023749024228624906,0.027001468285008847,0.009702170610507073,0.00405814283778311,0.046518800232211166
294,country,0.3278824318919973,0.1427057316950196,0.07332804256671466,0.10942170411062035,0.09465126865961333,0.019458142839446375,0.036953932054353794,0.06738667741548983,0.02133801632260045,0.020897777468653306,0.02257269039364173,0.008079908622819182,0.006447608698634526,0.023891878968479857,0.015325202356932778,0.004547514771715864,0.013642526937815787,0.008678592192628018,0.0019392553372432934
295,country,1.088688576385031,0.03881107965768993,0.0021765039857147123,0.04726732733957487,0.1994070887340861,0.006019479412137057,0.4444518560246081,0.006416837508563396,0.018717994671546206,0.027173016816346107,0.06441579555246521,0.016132606261516448,0.17889582633531023,0.009172054224381741,0.003943225798715852,0.018437349462279446,0.02670573222829404,0.006073673917092994,0.05618956795460084
296,country,1.2302083252404183,0.1483532134920595,0.033542846251107004,0.10874252914425275,0.5664653044296495,0.03801632144580674,0.47613316433650815,0.050344646111046915,0.0011687934839663167,0.05241275327964472,0.23708224439436631,0.007622328530001563,0.17925848028643693,0.02350630142617895,0.0017822602755599112,0.019804732501731658,0.10746304991832366,0.006074984513574666,0.07436756001613416
297,country,0.6995735928808731,0.11819557375368661,0.18209132155117444,0.015414817554338624,0.1044626746752532,0.5030444575154823,0.004095800679782638,0.008983193399558562,0.09099829161709999,0.0007202618764968495,0.026631756277651877,0.21082318867215274,0.0033948431019923,0.005395451008045605,0.03823244162467901,0.0012030310669456038,0.012219796721894887,0.08399937028630985,0.0035766895024062443
298,country,0.4762099555325374,0.17267614052083155,0.033053006277143734,0.10342951118484855,0.1753008830222275,0.009242782495255415,0.047966533154146444,0.17935387090902638,0.0081890639488056,0.018347064663156207,0.04373047391887131,0.006981139409018728,0.006602071978019038,0.049145247728900686,0.0051893332988386465,0.008643559447447154,0.031315323797791464,0.00754895579735699,0.006178132040672748
299,country,0.580990492817452,0.048601507565540616,0.005810962274481811,0.08041358766656753,0.1646997928977195,0.015160798088434905,0.295762141616087,0.015657926091231397,0.00419290340651288,0.032228654210828274,0.05133667168312799,0.0037611303510005213,0.09174751820568569,0.01342687966251992,0.008314144330472447,0.015471938975946724,0.02321165009047378,0.003652825495621616,0.03098873416783864
300,country,1.2918496437869778,0.03899347162424417,0.0019730121627653976,0.13857875154083438,0.05768440444593078,0.0121259709746939,0.8645700500331639,0.013824128147007356,0.004689900371940747,0.050565065508385,0.012550479140508032,0.004159482639593684,0.23735854450265748,0.00428669691773422,0.00486911645968284,0.02575896338800939,0.004708294491405463,0.0038726181594768193,0.05852406265792965
301,disco,5.500371579699571,0.3555842600883005,0.6518909957282945,0.020177097270272063,0.5718201211130811,1.8821146064283716,0.01739732448985086,0.012621214115828646,0.2252060443998967,0.024360151748115486,0.36112415989408914,1.2895398583183004,0.015667226580594676,0.0385875248826967,0.15603055413171266,0.02098956086986818,0.07983529407095752,0.3122115114045171,0.007060846807181831
302,disco,2.0373877294660447,0.03158447967868132,0.018873961791139583,0.01000674255301582,0.7818481224491232,0.13621711571141992,0.029456765337316143,0.06310328757729554,0.00657616198518071,0.0015806817940939993,0.5360938978204574,0.05363503963896446,0.009647519600313606,0.018124311683253458,0.004015872329546371,0.0028584318745986316,0.11475718074849289,0.015194965280180144,0.004771553881917581
303,disco,2.6608366212701746,0.0069638607764305905,0.0023438793688434923,0.007052422285754186,0.006336665113884749,0.004143219320651858,0.017246216377676822,0.007516468310597723,0.01272522790709829,0.017779015465415375,0.0028150189292906087,0.002947100847335467,0.0007855475027575113,0.6396682532428983,0.16865095096627133,0.007274565850976542,0.0032434419431096335,0.003958878847991221,0.016746014450196894
304,disco,3.9206139094933823,0.03890909507354744,0.07143789811781523,0.0017180888257896025,0.1012354707999321,1.170042047233078,0.04494861890726205,0.02013108590820551,0.004922509256922159,0.01735634610301246,0.03945940203780554,0.8229672995845099,0.029877305366750533,0.009650722331831134,0.03925365750589958,0.007925813717259976,0.04643081164425499,0.2871164325523033,0.010758082945381936
305,disco,1.04178281920469,0.0963867582448482,0.18939520707504554,0.005977006638828018,0.14363570779284113,0.48335152340966514,0.017986778369503412,0.007577193259570235,0.061049158605140603,0.004163893700202461,0.06940020883727627,0.18469919088594258,0.02456248030418401,0.005118096352156537,0.024422911555257575,0.003331737756515198,0.019211306829097004,0.04954394880814233,0.009645115143094803
306,disco,2.4482636835518763,0.0352598981471593,0.02980495700059887,0.013683514993538023,0.2664032279228019,0.049341879693586915,0.12364594867728596,0.042281267603404504,0.013593096549828917,0.02535341870881924,0.42055554078466373,0.013066070002698322,0.11344784634109452,0.011922505960334786,0.0037557904575491316,0.004310081637501248,0.10186895569162592,0.006926675313797599,0.03546175591650184
307,disco,0.6285292123493803,0.016299665981725404,0.010542365208761386,0.013212809469442236,0.11630145618449378,0.0045486311743664545,0.03556007345750836,0.0035171637758255304,0.0010463894701529762,0.006455812836248347,0.095914764612721,0.005052876779523027,0.047162609071944146,0.010699367284057789,0.0010986784826357867,0.007395285707306714,0.0176160329785711,0.006059689315277044,0.01145875197547436
308,disco,3.0759018347560594,0.3424358479780353,0.12210460052258526,0.1177146425656013,1.8188040652265403,0.07979336595278802,0.12545485572118778,0.2595163239762737,0.008899008571412945,0.007211839604982533,0.9858079533245389,0.021438993149458956,0.029906827296237875,0.12306521116923769,0.007037920288649236,0.003865552409316376,0.31604427926909495,0.0067201753314173555,0.010369997027033553
309,disco,1.7903574684011192,0.1007330823683886,0.10143131278064597,0.014622246059287882,0.5848909219498699,0.26815117759495655,0.04358654774074822,0.057276076301566205,0.0325653516055538,0.011937361675776626,0.2799724889383054,0.09212615112588073,0.016816774463635123,0.059092265156056964,0.0233704974575106,0.010738303397913717,0.07804552123458333,0.028337254018862088,0.0037313763802268515
310,disco,3.7620762710451876,0.09477312579386427,0.04290888230652852,0.01031624503480864,2.3898816085720744,0.23595137118918555,0.08367107897521486,0.05315595378976382,0.005937103817804543,0.006269897236320338,1.0908392066869959,0.057013040030808884,0.05150562867241899,0.0432253530540205,0.004666009669310519,0.007117145663269222,0.2691027081742594,0.016372663177487697,0.035730309729830045
311,disco,1.1409626999128162,0.028761316559205153,0.02706885694757121,0.005682129230897686,0.18795407342146464,0.06323040933223378,0.004924149588677388,0.0052558259826284,0.005339708821823874,0.001031512869550939,0.20160723595533603,0.04186538606513598,0.007111489903775984,0.012104715619532764,0.002851670180919666,0.004223438045552378,0.04352333179999295,0.011209485705332586,0.0056157284683053
312,disco,3.0622139843557066,0.09238870877391586,0.14849739361722075,0.022600521540862208,0.17321346977043173,0.22064834677396702,0.0038324217208814387,0.037396334160935824,0.058623375426910776,0.007504076884229141,0.41870333560161055,0.5949018825582499,0.005625133570993057,0.0141900022479227,0.016118639918799336,0.0073948419116522685,0.03341620915332469,0.04545949383469369,0.00425258299022184
313,disco,2.0339387228203782,0.13214786892281033,0.020398621227974832,0.07001860060910194,0.7611738803448256,0.07048389183192869,0.0729121894327955,0.06459521842511114,0.014603853773784453,0.006343161832305827,0.4518529750949559,0.024676741671335545,0.041524635168179794,0.05876417631545818,0.010631399935093606,0.013729154813712344,0.11154740649815192,0.010097307737422304,0.013412530551777201
314,disco,0.9705325884746859,0.0647948110223156,0.23808815721731624,0.02894742836083869,0.057610876142087264,0.33065650294527893,0.04820851422834317,0.00786816246665443,0.027104711383112375,0.002789048881802902,0.02989207859099976,0.09032923231145118,0.0055454488430777315,0.0015092152509569093,0.004335222619488768,0.006685631758859306,0.008375340808640759,0.02557881887001251,0.008083958527078508
315,disco,1.4606364974794364,0.01254672000620398,0.010983024536377447,0.013102980558065365,0.3875965846789409,0.019269119251055917,0.0636082732777527,0.017420030668911506,0.005111178625419828,0.003326711367526333,0.41043921115586285,0.006806886698232272,0.029338529501967643,0.025336293428756027,0.0050505651676612945,0.0037363039793957054,0.1258039938907089,0.0033135876695106568,0.007866206313091284
316,disco,2.237385246349169,0.30517959202878825,0.4767084703378671,0.10253546173841231,0.198432510698955,0.36451847113958885,0.016420049531198595,0.04467451763851117,0.10836744454578673,0.06243145718500909,0.22214231223326356,0.45329589042577295,0.004663963014797841,0.070363831318426,0.10671431357326132,0.04234008162953206,0.03998372993778375,0.055002415086627524,0.038941352074872086
317,disco,2.176430721102811,0.12891694882525834,0.07812048591096211,0.029937757111554542,1.3606375951243523,0.2769593147485851,0.04531872501959365,0.06011672827211142,0.009618510234129761,0.013636019824754368,0.41080597798127233,0.050036413786355545,0.02156253271248871,0.019612883494739573,0.0040047150854055575,0.015633662623251315,0.10923407205767309,0.016332477198032724,0.00836822010869528
318,disco,3.6365909362079187,0.09396348398995841,0.01107123276832922,0.05578312778471344,1.9294372277421759,0.07393062892604584,0.22973691887683498,0.023397505160739296,0.0011062049809005214,0.014962022010074008,0.6264201262026187,0.008570071937126805,0.055347569315467374,0.035144839559126666,0.003003895237309057,0.009856222048772583,0.11930794817866344,0.004443126983562995,0.01414145969985463
319,disco,4.097109855155402,0.24666794837321285,0.03184318219962036,0.18387442813543473,2.0235418434801127,0.033045586733670716,0.7393796223906642,0.10039599024800518,0.003003059567849632,0.02767731273217823,0.9585457987691803,0.02123110769267772,0.25595181334142764,0.03738959788408354,0.005105761856716201,0.01171501711343473,0.278569779759008,0.004710817920614563,0.07330759616375522
320,disco,2.9226658704728767,0.5870836978834179,0.29793373673798684,0.32498722829011695,2.084828411807095,0.18192198899221373,0.1467306108712164,0.566040340613636,0.043301847968950605,0.02311394830559189,0.6305547808256466,0.037081976192142325,0.045917155640548574,0.1784956118069785,0.017137906942277632,0.011798449327404965,0.17174876825289667,0.016314078520574878,0.02357671911587156
321,disco,1.2388319936682892,0.19038774429478733,0.19263079205145217,0.019561945435315087,0.3873109414800892,0.14358655349484864,0.008106686646942274,0.07792964928627669,0.05979335136207326,0.008746816184932539,0.04266133818346623,0.023569486614866502,0.00739059436676632,0.022096929176824286,0.015367147976036805,0.002847390220014005,0.007837196408143307,0.008791901198730323,0.0028049813423041553
322,disco,5.637401232423064,0.14838888173280254,0.004250750880866676,0.35413606127449915,0.21911740046399109,0.0015121549401389857,1.5512140251178934,0.0018561979639207325,0.0010288172256466568,0.11886670557110851,0.14442326088142163,0.0013817876801188833,2.1534553872072886,0.003270982818095597,0.022385941538587858,0.059031600745595804,0.01863753765102377,0.025972176332780348,0.35846641198781976
323,disco,2.180366164265839,0.05722947035892126,0.18966538813947953,0.0037342378706137005,0.03280368884629869,0.7846746303433991,0.00642598049061534,0.011886825454841082,0.03678289616284659,0.0026678092647670535,0.027354238336323642,0.6420878308586436,0.008101941324648384,0.010206738742444448,0.09040944846782147,0.007080861219772883,0.008312887199484361,0.1312266398078553,0.0028993922015271034
324,disco,2.135554914498179,0.3917360776703062,0.00921446242082306,0.741720713189831,0.14352275331689476,0.012324419171484571,0.9478396758139552,0.011430920927252017,0.01023413481495559,0.22403304796212098,0.04960271697125338,0.013154231050604719,0.42187040406362836,0.012724962267102007,0.006052859355408668,0.1168860693510538,0.022974299291577474,0.007812273847733731,0.21662353811015034
325,disco,2.070708756791394,0.03560668341641101,0.043403779457159446,0.01689557653650245,0.6560161141077376,0.5179103577882104,0.004078092122328741,0.019980197811698394,0.016318203585056614,0.007341205248557957,0.24139647249390125,0.1933871605990361,0.010942547013382918,0.014912634281354016,0.01058690004075718,0.0045925630266976086,0.05803705323980693,0.04577697678240258,0.00874455495322071
326,disco,7.581663948675714,0.23356203562387298,0.038739859425602895,0.19169885902785766,2.7201566970786866,0.04915037338303609,1.4023574203320723,0.08561106744697289,0.009914087039508884,0.05809416080495572,1.4356052905432013,0.013952640624300763,0.5787840310189261,0.016061641421142494,0.0054216065990768105,0.008159921920187075,0.27418740019756027,0.011811480285697057,0.10628001540095186
327,disco,4.019095058714492,0.2551004996552989,0.008514066966990919,0.5777229175127765,0.08668946881029051,0.0566845412646427,0.3609008292913476,0.02070550950389008,0.052010929235816857,0.15685661746129842,0.23097350537138603,0.03201214746437189,1.0874813281925664,0.028089546795313447,0.006561490821129416,0.11202943420326154,0.021338648696394402,0.018837815888499962,0.08750800511305787
328,disco,6.819709309763366,0.5959100589842072,0.7719527808288705,0.07398006622390163,1.072260872043414,1.0773871305423592,0.04730350742442825,0.09876449269290864,0.11676986492315228,0.02714312358563393,0.6654966721603943,0.3289043430415383,0.13622721571930854,0.0810076111479148,0.046461949310669,0.04419911197196434,0.08802842065881195,0.055997513695556014,0.019923150929666077
329,disco,2.370588544454996,0.05232380322019517,0.036097999738645394,0.004493946891947297,0.6514941233658829,0.42617939132114624,0.015334776706496174,0.012227070049243824,0.01779655719011691,0.0027974141722024847,0.3043988535318439,0.18434904970710833,0.006814754820712594,0.02151426214696805,0.01402972280372947,0.00429347331391949,0.08599494176273476,0.06090788950705715,0.0032709481415040963
330,disco,1.793952974798839,0.20127864002705137,0.01069427148145537,0.3903588615474453,0.07593704732459673,0.009102441776488661,0.18914732186624994,0.01491933103921907,0.020243253051040324,0.07679580746089372,0.10138819940293843,0.006930126854448896,0.41901123825411424,0.01831827280037208,0.002003811481459738,0.06996544068315282,0.016125127995263194,0.006265344064421211,0.05954350498168573
331,disco,2.363450294126081,0.1439998311496415,0.05085470346109499,0.07575575450938617,0.42769254504249654,0.04063903999911819,0.057875545409151186,0.04979370128300732,0.014767346748140859,0.017414982380686422,0.7297467812730236,0.05333752105810259,0.11227978486414161,0.08964054892993552,0.013607864844279123,0.021809341773304968,0.03333435647392055,0.0023678329931981963,0.008758108137754357
332,disco,1.7236128488821572,0.08042220557460909,0.023509432958807155,0.05475796764355011,0.7544750826722872,0.024969460826776205,0.33923044710383815,0.04766818297915806,0.003644890517307258,0.018623550693962695,0.3200046804256423,0.03018953665632353,0.13018807470818666,0.034088598127759336,0.0057178195453022156,0.013888552309139901,0.09299670988924433,0.011762292780052062,0.030967421273650743
333,disco,3.912903851215422,0.6286252252582106,1.6660003216883033,0.027005907244537816,0.40260355490005995,2.6161700843597187,0.17612864913010118,0.14398494980006327,0.665576687746173,0.023918024079061403,0.18706630650459613,0.8075222889886349,0.026444200812613578,0.09020630022184534,0.36996200573557836,0.013575500244880601,0.07112178551675453,0.2378217983218257,0.01786990343567552
